technique,radius,distance,spacing,username,click_duration,is_correct,heisenberg_error,heisenberg_angle
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.69407344,1,0,0.6578803422680347
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.66542983,1,0,0.7055652513051671
BareHandIntenSelect,0.07,0.75,0.3,FP3,0.889718652,0,1,0.17514572450935237
BareHandIntenSelect,0.07,0.75,0.3,FP3,0.5840533,1,0,0.0763281861424622
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.95716584,1,0,0.04207377152775262
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.7770294,1,0,0.4547025286845369
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.43220139,1,0,0.1592315337740525
BareHandIntenSelect,0.07,0.75,0.3,FP3,0.978752255,0,1,0.3122243425922295
BareHandIntenSelect,0.07,0.75,0.3,FP3,3.52749372,0,1,0.6462724202376189
BareHandIntenSelect,0.07,0.75,0.3,FP3,0.624922454,1,0,0.19759576811032348
BareHandIntenSelect,0.07,0.75,0.3,FP3,3.59632921,0,0,0.09955454760026085
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.07082474,0,1,0.3206228012063094
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.361251,1,0,0.056699928765986514
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.415864,0,1,2.445087239067617
BareHandIntenSelect,0.07,0.75,0.3,FP3,3.236322,0,1,0.5067668686505564
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.79262829,0,1,2.00851970079182
BareHandIntenSelect,0.07,0.75,0.3,FP3,2.38874245,1,0,0.19577166930006962
BareHandIntenSelect,0.07,0.75,0.3,FP3,2.778907,1,0,0.27366200039634925
BareHandIntenSelect,0.07,0.75,0.3,FP3,2.52706671,1,0,0.41326242783487527
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.12634611,1,0,0.30621289098914994
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.16655314,1,0,0.18995176220875823
BareHandIntenSelect,0.07,0.75,0.3,FP3,3.986662,1,0,0.3099364936355495
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.81946945,1,0,0.4085528552649275
BareHandIntenSelect,0.07,0.75,0.3,FP3,1.13945663,1,0,0.7579621231413657
BareHandIntenSelect,0.07,0.75,0.3,FP4,3.776995,1,0,0.10669898295376178
BareHandIntenSelect,0.07,0.75,0.3,FP4,2.87764335,1,0,1.675427092718355
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.75027657,1,0,0.048442479289977
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.22294033,1,0,0.21523622149925464
BareHandIntenSelect,0.07,0.75,0.3,FP4,2.26455569,0,1,0.21797786617105866
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.6796931,1,0,0.27150339121321526
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.13934767,0,1,0.9058690088075981
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.34990692,1,0,0.6004285344450457
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.4312166,1,0,0.570425239508232
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.97301936,1,0,0.0779456806694388
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.89031935,1,0,0.31997544566093494
BareHandIntenSelect,0.07,0.75,0.3,FP4,0.570186257,1,0,0.25407890673425404
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.56951785,1,0,0.2840121515569805
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.41725624,1,0,0.24417305302565548
BareHandIntenSelect,0.07,0.75,0.3,FP4,3.31941271,1,0,0.13154461425492908
BareHandIntenSelect,0.07,0.75,0.3,FP4,2.694401,1,0,0.34860547743397147
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.24910343,0,1,1.2600556119552193
BareHandIntenSelect,0.07,0.75,0.3,FP4,2.62430668,1,0,0.18323787941649072
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.59803617,1,0,0.04480386703297063
BareHandIntenSelect,0.07,0.75,0.3,FP4,1.83495557,1,0,0.3681141028908464
BareHandIntenSelect,0.07,0.75,0.3,FP5,4.97733736,1,0,0.30975069480369005
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.52680564,1,0,0.25484875297391646
BareHandIntenSelect,0.07,0.75,0.3,FP5,2.44441867,1,0,0.07400795087045123
BareHandIntenSelect,0.07,0.75,0.3,FP5,2.000023,1,0,0.1205051787998145
BareHandIntenSelect,0.07,0.75,0.3,FP5,2.1663115,1,0,0.34020865231662334
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.98721659,1,0,0.06478461790888378
BareHandIntenSelect,0.07,0.75,0.3,FP5,2.10478258,1,0,1.774360447208779
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.83332312,1,0,0.19552914937592633
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.09710467,1,0,0.025982461043421858
BareHandIntenSelect,0.07,0.75,0.3,FP5,0.4310533,0,0,1.1120239653952384
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.76376307,1,0,0.0636130002723748
BareHandIntenSelect,0.07,0.75,0.3,FP5,0.9576073,0,0,0.7084835051235627
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.222425,1,0,1.689891244458638
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.84724724,1,0,0.022731329846828
BareHandIntenSelect,0.07,0.75,0.3,FP5,2.51133442,1,0,0.04831739181244778
BareHandIntenSelect,0.07,0.75,0.3,FP5,2.23700476,0,0,0.027600596005992448
BareHandIntenSelect,0.07,0.75,0.3,FP5,0.6525443,1,0,0.6463106351052784
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.6640569,1,0,0.024186901974129548
BareHandIntenSelect,0.07,0.75,0.3,FP5,2.11210036,1,0,0.16139312251736262
BareHandIntenSelect,0.07,0.75,0.3,FP5,1.97229147,1,0,0.1116947310116218
BareHandIntenSelect,0.07,0.75,0.3,FP6,3.13337922,1,0,1.1808281522481459
BareHandIntenSelect,0.07,0.75,0.3,FP6,2.001642,1,0,0.3200800633582254
BareHandIntenSelect,0.07,0.75,0.3,FP6,2.4023416,1,0,0.04591649129978605
BareHandIntenSelect,0.07,0.75,0.3,FP6,3.51423573,1,0,0.03284009909950266
BareHandIntenSelect,0.07,0.75,0.3,FP6,2.73611975,1,0,0.15293916346554273
BareHandIntenSelect,0.07,0.75,0.3,FP6,0.9861656,1,0,0.36025460164538203
BareHandIntenSelect,0.07,0.75,0.3,FP6,2.26315784,1,0,0.1846055319176718
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.1814177,1,0,0.7232476732885713
BareHandIntenSelect,0.07,0.75,0.3,FP6,2.76436925,1,0,0.2024235612784514
BareHandIntenSelect,0.07,0.75,0.3,FP6,3.48715377,1,0,0.6181529034662216
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.58297479,1,0,0.13276553214201348
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.63913548,0,1,1.665612356251803
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.34668732,1,0,0.0703410521093632
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.31133425,1,0,0.0723872832859128
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.23724246,0,0,0.02505930710940585
BareHandIntenSelect,0.07,0.75,0.3,FP6,0.8903268,1,0,0.02285760970038218
BareHandIntenSelect,0.07,0.75,0.3,FP6,2.25025034,1,0,0.5552356787033793
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.84676468,1,0,0.1887568128686113
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.09776616,1,0,0.8130242460110518
BareHandIntenSelect,0.07,0.75,0.3,FP6,1.09676528,1,0,0.103383106157085
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.06002665,0,1,0.4310363781640588
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.8206575,1,0,0.5559060948011174
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.37521458,1,0,1.0521778555273276
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.777876,1,0,0.3953419052376872
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.9034605,1,0,0.5310938151529833
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.70796347,0,0,1.2262214593363734
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.5270871,0,1,0.023162473208043325
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.6246083,1,0,0.22371278312534792
BareHandIntenSelect,0.07,0.75,0.3,FP7,3.624838,0,0,0.24472211255548812
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.513861,0,0,0.6966561797478389
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.18089187,0,1,0.803594263277712
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.43072844,0,1,0.5913231321959844
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.36149025,1,0,0.957927663359074
BareHandIntenSelect,0.07,0.75,0.3,FP7,4.19764,1,0,0.253932806739953
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.222352,1,0,0.6653952032425647
