technique,radius,distance,spacing,username,click_duration,is_correct,heisenberg_error,heisenberg_angle
BareHandIntenSelect,0.07,0.75,0.3,FP1,1.3525113570625,0.5,0.3125,0.9310754946864416
BareHandIntenSelect,0.07,0.75,0.3,FP1,1.4731197458333334,0.6666666666666666,0.0833333333333333,0.5448893761028392
BareHandIntenSelect,0.07,0.75,0.3,FP1,2.3515894359411766,0.4705882352941176,0.2352941176470588,0.8046091678340644
BareHandIntenSelect,0.07,0.75,0.3,FP10,1.065533100375,0.75,0.125,0.5280598642372175
BareHandIntenSelect,0.07,0.75,0.3,FP10,1.1725050302500002,0.5,0.3333333333333333,0.3955294745338002
BareHandIntenSelect,0.07,0.75,0.3,FP10,1.8732822982222224,0.6666666666666666,0.1111111111111111,0.3443612948937389
BareHandIntenSelect,0.07,0.75,0.3,FP11,1.779420957625,0.75,0.0,0.6511422691406757
BareHandIntenSelect,0.07,0.75,0.3,FP11,0.9798992337777778,0.6666666666666666,0.0,0.4218420072010912
BareHandIntenSelect,0.07,0.75,0.3,FP11,1.1482775561666667,1.0,0.0,0.3432361675309304
BareHandIntenSelect,0.07,0.75,0.3,FP12,1.3941255046666667,0.6666666666666666,0.1111111111111111,0.8897150353381945
BareHandIntenSelect,0.07,0.75,0.3,FP12,1.8377315285714284,0.8571428571428571,0.0,0.6702432354445802
BareHandIntenSelect,0.07,0.75,0.3,FP12,1.9968798643571437,0.4285714285714285,0.2857142857142857,1.126512987965112
BareHandIntenSelect,0.07,0.75,0.3,FP13,2.085963345454545,0.5454545454545454,0.2727272727272727,1.1608039349867132
BareHandIntenSelect,0.07,0.75,0.3,FP13,1.968686848333333,0.5,0.4166666666666667,0.6947629746290263
BareHandIntenSelect,0.07,0.75,0.3,FP13,3.140100976833333,0.5,0.1666666666666666,0.9259905579823624
BareHandIntenSelect,0.07,0.75,0.3,FP14,1.329938067375,0.75,0.125,0.4072328785620053
BareHandIntenSelect,0.07,0.75,0.3,FP14,1.3606998987999996,0.6,0.2,0.815072639961933
BareHandIntenSelect,0.07,0.75,0.3,FP14,1.6215945047500002,0.75,0.0,0.6132905863409592
BareHandIntenSelect,0.07,0.75,0.3,FP15,1.91827012,0.8571428571428571,0.1428571428571428,0.1961856959602011
BareHandIntenSelect,0.07,0.75,0.3,FP15,1.5967912871428571,0.8571428571428571,0.1428571428571428,0.2638328269134548
BareHandIntenSelect,0.07,0.75,0.3,FP15,1.7954436500000002,1.0,0.0,0.323877278797275
BareHandIntenSelect,0.07,0.75,0.3,FP16,2.6841266533333337,0.5,0.1666666666666666,0.6343381793034749
BareHandIntenSelect,0.07,0.75,0.3,FP16,2.59424997625,0.75,0.125,0.5686782585099919
BareHandIntenSelect,0.07,0.75,0.3,FP16,1.9912606975,0.6,0.0,5.684216703064464
BareHandIntenSelect,0.07,0.75,0.3,FP17,2.10046630175,0.75,0.125,0.501011265751804
BareHandIntenSelect,0.07,0.75,0.3,FP17,2.2088186525,0.75,0.125,0.3806305113052842
BareHandIntenSelect,0.07,0.75,0.3,FP17,1.8940322903636364,0.5454545454545454,0.2727272727272727,0.3791698787111514
BareHandIntenSelect,0.07,0.75,0.3,FP18,2.138897313333333,0.6666666666666666,0.3333333333333333,0.6281340402865809
BareHandIntenSelect,0.07,0.75,0.3,FP18,0.93754861,0.6666666666666666,0.2222222222222222,0.5514951957257046
BareHandIntenSelect,0.07,0.75,0.3,FP18,1.2915797473333333,0.6666666666666666,0.1111111111111111,0.6850475398413278
BareHandIntenSelect,0.07,0.75,0.3,FP19,1.6409266125,0.75,0.125,0.8767394170450937
BareHandIntenSelect,0.07,0.75,0.3,FP19,1.9645251923076923,0.4615384615384615,0.2307692307692307,0.6340161499453689
BareHandIntenSelect,0.07,0.75,0.3,FP19,1.606504604,0.6,0.1,0.3538114471916728
BareHandIntenSelect,0.07,0.75,0.3,FP2,2.8501558045454547,0.7272727272727273,0.1818181818181818,0.5241668479447109
BareHandIntenSelect,0.07,0.75,0.3,FP2,2.525366738642857,0.5714285714285714,0.2142857142857142,0.3839409442468122
BareHandIntenSelect,0.07,0.75,0.3,FP2,1.558951847111111,0.8888888888888888,0.0,0.3476622872290774
BareHandIntenSelect,0.07,0.75,0.3,FP20,1.76651614,1.0,0.0,0.1191437965257719
BareHandIntenSelect,0.07,0.75,0.3,FP20,2.0857597242857144,0.8571428571428571,0.1428571428571428,0.4263953197865692
BareHandIntenSelect,0.07,0.75,0.3,FP20,3.183548281666667,1.0,0.0,0.098402348618982
BareHandIntenSelect,0.07,0.75,0.3,FP21,1.4742115628333332,1.0,0.0,0.1577384102784217
BareHandIntenSelect,0.07,0.75,0.3,FP21,1.544920764,0.75,0.125,0.231673519705288
BareHandIntenSelect,0.07,0.75,0.3,FP21,1.6926283257142856,0.8571428571428571,0.0,0.1405646503377421
BareHandIntenSelect,0.07,0.75,0.3,FP22,1.9864964133333336,1.0,0.0,0.1921145181528799
BareHandIntenSelect,0.07,0.75,0.3,FP22,1.0609421674545454,0.5454545454545454,0.3636363636363636,0.3478616832292743
BareHandIntenSelect,0.07,0.75,0.3,FP22,1.5893170385714286,0.8571428571428571,0.0,0.4309408997402689
BareHandIntenSelect,0.07,0.75,0.3,FP23,1.3087255565,0.5,0.1666666666666666,0.6826418358937566
